time,water_flow,temperature,vacuum_pressure
469,90.14050703260077,27.27650225527877,1.4795398577118287e-06
470,90.89657554514076,27.09030181408694,1.4757200627830047e-06
471,91.04318479526758,27.184546061326962,1.4639527156438911e-06
472,90.75729226563121,27.57415834618762,1.4566241520355084e-06
473,90.85130867344287,27.40357824810886,1.4715509542091856e-06
474,92.21995737457638,27.07309429596565,1.4695405628613883e-06
475,91.57154315223488,27.292184294841185,1.47613140457053e-06
476,90.67063559126503,27.419288514859574,1.4723688333884442e-06
477,91.40131058076747,26.320632952792597,1.4569254313925498e-06
478,89.40747609647246,27.61908405739435,1.4741165306169886e-06
479,90.81792704994682,26.905139387641597,1.4759438088893168e-06
480,92.20930634973311,26.823333798397126,1.4863366102477405e-06
481,90.16195410460762,26.561327826444646,1.4740180032538894e-06
482,89.51236607138091,26.513053751066057,1.4987867467337257e-06
483,89.68791111140695,26.737276248443855,1.4638835944934825e-06
484,89.2303669626576,27.065489521184755,1.4971116749780264e-06
485,89.51523809187229,28.401629568763283,1.4827568102912189e-06
486,89.90949190140998,27.167060162052397,1.4945958487234354e-06
487,88.85443298082136,27.523875053134013,1.4877980148405872e-06
488,90.2556183339496,27.640240693253165,1.4993955553602546e-06
489,91.12227717378664,27.510532593107925,1.485126380354472e-06
490,89.29224381985308,27.411278269637002,1.479013795748222e-06
491,91.69928392364177,26.857353118200376,1.5052050428727106e-06
492,90.67079208852759,28.185463774139606,1.4908651935411785e-06
493,91.17058058562405,28.368598321818943,1.495215584736242e-06
494,89.46216544614786,26.628670652938656,1.506347519140448e-06
495,90.95452522706661,26.96298570455681,1.4846804475790557e-06
496,88.98806609960468,27.340094828811498,1.5019549089763925e-06
497,90.95024750083651,27.002731102544903,1.4911010524353711e-06
498,90.21183933979353,27.742982776727935,1.496678306443556e-06
499,90.57325121998478,27.130863898796694,1.499722789653843e-06
500,88.82440539437515,28.5825280339033,1.4849977813855307e-06
501,89.0849301577234,28.100274297171797,1.4932116295717958e-06
502,90.55722821825339,27.616287015316107,1.5155107289241315e-06
503,88.9916519957758,28.028493131659868,1.511861911885848e-06
504,90.38320629209912,28.072950212178654,1.5033736042267275e-06
505,88.53286219353976,27.24302625597088,1.5074312345851288e-06
506,90.72817421266666,27.121891377729018,1.5030575749436355e-06
507,88.62747668523149,27.574071531484822,1.52056583385828e-06
508,90.39229993767952,27.97081806224897,1.5059964742220583e-06
509,90.445630933646,27.614530199326712,1.5113184209213484e-06
510,89.10322818157042,26.7615017589045,1.5214603014414207e-06
511,90.36202656708473,27.15358777802458,1.503226285151541e-06
512,90.02044226333356,27.52301356820281,1.527587891844969e-06
513,89.20115814380726,27.527167197837088,1.4976953859025663e-06
514,88.7114453159238,28.556271088394904,1.530296421311128e-06
515,87.73737430832742,26.8820060288005,1.51127324416048e-06
516,90.0296500472997,27.832794620917937,1.5135730125217472e-06
517,88.09519722863794,28.329556554164146,1.4980998982881707e-06
518,89.73534419944131,28.725724872711396,1.5134520528262232e-06
519,89.35655178391775,27.39280128840802,1.5086019346897312e-06
520,90.27914277543819,27.8457147263601,1.5139235365462652e-06
521,89.27795450051013,27.889880178599324,1.519626890342111e-06
522,89.23055221365291,27.707740865776646,1.5315779161447291e-06
523,90.27187070428829,27.56557739938035,1.5250760335140063e-06
524,89.85505802908412,27.837987694750023,1.527076766534011e-06
525,89.81615595718277,26.35887695739016,1.5140448061115444e-06
526,89.94926758980853,27.971034745031314,1.5171924591039726e-06
527,87.92442787679289,27.698088951830986,1.544987250183513e-06
528,90.19678867998698,27.528762551610868,1.5206479896523676e-06
529,90.03246879401361,28.668431097859777,1.545562082520573e-06
530,88.3833168714235,27.312532990604723,1.5275693880111913e-06
531,89.1359195263258,27.453462005467486,1.531022879361435e-06
532,89.32069271237236,28.655776651102368,1.5427036516022992e-06
533,89.20550321559827,27.24896934757507,1.5457189242193865e-06
534,89.65385996656853,27.394942358531733,1.5328918743972093e-06
535,90.73136678183118,27.601487288284577,1.5311175694647847e-06
536,90.36176672767283,28.100367241064774,1.535440795514778e-06
537,87.9477808065686,27.788901253676656,1.540379575282321e-06
538,89.86206999030604,27.04368732642387,1.5469130368686975e-06
539,90.54893331953541,27.428915718436407,1.5390422985899414e-06
540,89.5868085206892,27.396322783393895,1.5461888629802316e-06
541,90.27098042518597,27.666389477388474,1.5573835973227094e-06
542,91.17227044570076,27.922921829314916,1.5458130961226478e-06
543,90.16370954610699,27.924102877943987,1.5461165285600477e-06
544,89.36930859564173,26.831994122975797,1.5288108917490993e-06
545,90.14508847408474,28.25697049378043,1.5186926986317095e-06
546,89.22488783309689,27.85628442299831,1.5498837572923018e-06
547,89.08390304328496,28.427266023796953,1.5460517576871912e-06
548,88.68858576428626,27.962099163645338,1.5428521732508523e-06
549,90.5834133588321,28.29566147886788,1.5514353020418634e-06
550,88.18157133405799,27.983272655725063,1.549395962708031e-06
551,90.51236772467811,28.428112878101373,1.5622778025063391e-06
552,89.45986412374036,28.02112531800889,1.55286110868259e-06
553,87.54069382519806,27.71604237677855,1.5455307671492984e-06
554,89.28764929299142,28.90621736022344,1.5639016623895927e-06
555,86.79997349234839,28.219518561139946,1.552828689250538e-06
556,89.50550801683103,28.066872210502208,1.561265366836723e-06
557,89.74523148298898,27.14684779173083,1.552225892938072e-06
558,88.24764404434795,27.14584619126823,1.5515017311450255e-06
559,88.94354769595557,27.941357741070927,1.559841682301857e-06
560,90.75415743375028,27.87276059888412,1.5601282864354368e-06
561,88.27425329573806,27.497938717495842,1.5657982703536682e-06
562,87.70109241294341,27.88049134980603,1.5593135424669026e-06
563,90.2216634024626,28.6093134640218,1.544636402162296e-06
564,90.6825871905308,28.16770123727515,1.5596722611641162e-06
565,88.70369567184785,27.25449574512363,1.572938184671438e-06
566,89.69146303540836,27.774245586428528,1.563026239207569e-06
567,90.00147591553088,27.43251675957372,1.5645361659748545e-06
568,87.89751576746161,27.646150041795718,1.5778637650590595e-06
569,88.13469416463214,27.638192167185178,1.5618802677274108e-06
570,89.83087451315473,27.611177208698,1.554571967817571e-06
571,90.2650142787085,27.227432314013303,1.569393688804745e-06
572,89.12288086017436,27.796172659240906,1.5671582604875126e-06
573,87.66018564649794,27.584696181576348,1.5633375368024675e-06
574,90.50706111169944,26.405275654998867,1.5722462154410132e-06
575,87.96902910218803,28.90148601225083,1.5799150564724679e-06
576,88.14486221882855,28.424384827108334,1.575907114384322e-06
577,88.80233783448962,27.696849637537504,1.5800698107268624e-06
578,89.99416042071478,27.8994095248703,1.5961340769851542e-06
579,89.27397597655222,27.309172826341218,1.5755712113844245e-06
580,88.81486550036192,28.74786143890543,1.5827834863464468e-06
581,88.8432885301181,28.853644347386556,1.5759078663740086e-06
582,88.40351466864347,27.988346864123262,1.57353640280113e-06
583,88.8981395145185,28.42676532209267,1.5771509234658222e-06
584,85.7904399223057,28.007643389466963,1.579212414284783e-06
585,88.0033925409302,27.256637280562035,1.5885947579754714e-06
586,88.52132193491678,27.72408831551817,1.6094907578670077e-06
587,87.1089859163805,28.000963983385976,1.5798395656372417e-06
588,88.62632331781155,27.71272614062828,1.5838337469438452e-06
589,88.01552877901388,27.83567336128248,1.5883687698688875e-06
590,89.9554756983155,27.904300221245443,1.5939579884870975e-06
591,89.75301972521487,27.914560751067267,1.593635508119548e-06
592,87.69419443088184,27.986129245248744,1.6048409579394812e-06
593,87.9891622884333,27.4346974668017,1.568736079294648e-06
594,88.04605243439161,27.61149192543603,1.5701307012980433e-06
595,87.64834052384037,27.332707867150017,1.5900412182798985e-06
596,88.27502498402812,28.4689077748431,1.6069730018754372e-06
597,87.3017179311124,26.932176529079836,1.5813435196839442e-06
598,86.90938466506246,28.566795171658466,1.5679236766030624e-06
599,88.64271122390026,28.68817469863142,1.604711794062192e-06
600,88.62952958422181,27.84890970650869,1.6024365722370271e-06
601,87.17568424034002,26.70343145608635,1.5900979159320058e-06
602,88.8553554307626,27.829344719016355,1.5921446039927907e-06
603,87.30842227083467,27.98290791935559,1.5933025628036532e-06
604,88.17316523803798,27.51470089003554,1.6051053531747394e-06
605,88.72034401261246,27.76739080309588,1.5987368472381698e-06
606,87.84638743529628,28.795097599431678,1.6109406391897551e-06
607,88.31474091214113,28.367463581150872,1.5784537333709562e-06
608,87.32357035611243,27.57771794281095,1.599431481348722e-06
609,87.6235334165719,27.246200415202285,1.5977394603908896e-06
610,87.59414056911966,27.886491341195114,1.6074365932162752e-06
611,87.03342165345977,27.94827161032478,1.6056195224150985e-06
612,87.58322583688422,28.308099593681657,1.6199784377989577e-06
613,86.19138170113625,27.797341643716173,1.5944066322833995e-06
614,87.22884625285789,28.32574978768093,1.6144549147633077e-06
615,87.41512450663033,29.042577020030112,1.620583364232117e-06
616,87.42382024750462,28.487750511222128,1.6345664743656194e-06
617,87.41850255412922,28.060955746334614,1.6121823402890651e-06
618,87.57823580013986,27.998424764473352,1.6212445860435252e-06
619,88.09944151808607,27.916663432910063,1.6009613720743763e-06
620,88.47451707413252,28.690320456226075,1.5960804379568698e-06
621,86.93023477315172,27.79134327702435,1.629447743757817e-06
622,86.35679914461086,28.13261135449999,1.621944397063519e-06
623,86.49795558775689,28.140598950940543,1.6347851268979841e-06
624,87.03279707880507,27.869107903594234,1.6102659711103025e-06
625,87.1480786821835,27.438767226057948,1.6301990213952876e-06
626,86.71000393380254,28.29148725180883,1.6446881784054385e-06
627,86.1638833357501,28.10449801407231,1.6311970560835726e-06
628,86.9838791725258,28.390120234718285,1.6307658150559104e-06
629,87.60142662011397,27.878199846780415,1.6290855608082434e-06
630,87.99502946583557,28.760410649406523,1.614291185428741e-06
631,86.82257694689167,27.71661310939408,1.6445557293571037e-06
632,86.94700217785656,29.016020142008948,1.6258914236019493e-06
633,86.4133016911527,27.29118174508587,1.63804483256383e-06
634,87.28856082962521,28.38738503227845,1.6183696569342874e-06
635,86.45157136580919,28.41271534126331,1.6232054033549223e-06
636,87.8531278132412,27.782221466029558,1.6503508739922225e-06
637,85.47413350806589,28.397196968930505,1.6335269771104216e-06
638,86.88037032754754,28.82975933488008,1.6525327547604254e-06
639,87.52110733919174,27.08659058032297,1.6382176934094148e-06
640,87.38383451632251,28.451372403745406,1.6215810222704215e-06
641,89.87303366398051,26.95836458983496,1.6499206759973174e-06
642,87.50980002456791,27.727167598238395,1.636101076822444e-06
643,86.13594540315799,29.029583182450473,1.6499868881351703e-06
644,87.02453575291094,27.929108983303973,1.6442521086754008e-06
645,85.32375366653355,27.638060017795514,1.6295688177205712e-06
646,86.99940025070323,28.13103113550766,1.6476429476537057e-06
647,86.22694394299924,29.268953169081776,1.668962231421528e-06
648,87.95539027556015,27.32415887639699,1.6529298645851448e-06
649,86.47045972540447,27.71934504418033,1.6484248224699453e-06
650,86.88323408420476,28.998715841589814,1.660753434019569e-06
651,86.3444421585956,29.183851171768865,1.6531066846520311e-06
652,88.69885135185332,28.20828438785486,1.654095342302628e-06
653,86.61875723388209,27.64547364873668,1.642083748278409e-06
654,88.7525570434792,29.317921750904578,1.6563384802578959e-06
655,87.71415176211828,29.072221195874597,1.6653544341641694e-06
656,87.36206672733537,28.619473493881117,1.6476393784789997e-06
657,87.22873314731751,27.87879882553129,1.6712449582124695e-06
658,87.23379729821626,28.26548532958098,1.6570829397585487e-06
659,84.89232742065438,28.214819959477587,1.6501223048846146e-06
660,86.52111660584924,28.46542565230779,1.6699763207692024e-06
661,87.62515797118432,29.030500719065667,1.6581320576426172e-06
662,86.7111028165259,28.7497085205687,1.669595148874861e-06
663,85.33481015319641,27.776311961507623,1.6600824136774146e-06
664,86.66759554942253,29.00824822500977,1.663401738564701e-06
665,88.4041055162555,28.481566070006576,1.6699356020433432e-06
666,87.92689171553472,28.673532897929455,1.6689089705759e-06
667,86.59799599063396,29.068270429639302,1.6470446821954824e-06
668,87.59144927705809,27.784209875243224,1.656787562599056e-06
669,86.25349297963196,28.327087210646766,1.6782940998479081e-06
670,84.89612841317327,28.084272724320392,1.6686786341109846e-06
671,85.65553401187044,27.571070287317273,1.6657626869722858e-06
672,88.1228887685082,28.533354988802458,1.6584142598474254e-06
673,86.26600691817069,29.620778275792215,1.6622026367872415e-06
674,86.27661602062499,27.449961127747123,1.6537820136003806e-06
675,86.20016180372512,28.358859694475264,1.6739871928129847e-06
676,88.38413658957302,28.700271467537387,1.6700156241941897e-06
677,88.08595891536206,28.446539100828094,1.6673341210901469e-06
678,88.65878023344813,28.33343597374213,1.6773187657483204e-06
679,86.26095478959995,27.74539181827709,1.6826397063085273e-06
680,86.6956244887471,28.51639337147008,1.7009319793220995e-06
681,84.8633574505792,28.026618011492037,1.6658811658043679e-06
682,87.83693442611828,27.315039147510724,1.6935938104330051e-06
683,85.17222044873206,29.012296110256866,1.6927310156101507e-06
684,86.53677556376262,28.899192909921023,1.676209072606233e-06
685,85.20269747236715,28.45083048842554,1.6870323595458603e-06
686,85.6911331732613,28.54453734410285,1.6814236675066238e-06
687,85.42273756895031,28.972159006357778,1.6888568858041875e-06
688,85.63212473932418,28.552169828389044,1.7030913101340456e-06
689,85.68087729685102,28.89700877738066,1.6950560623263132e-06
690,85.65173120507492,28.301258899563074,1.6950860837323344e-06
691,87.01333391178031,29.11099186928697,1.6866969068004536e-06
692,85.05513720693747,28.620392862966344,1.6771594333507567e-06
693,86.36054142701387,28.562025971802935,1.6909153178945961e-06
694,87.33795915230556,27.834969455643982,1.706066081548639e-06
695,85.5868036354866,28.618477927150856,1.6797283214341035e-06
696,85.3620811092524,28.064022541252776,1.685449106318233e-06
697,85.82947537481975,28.165858636735752,1.6982626773623407e-06
698,87.2197252083607,28.082312185841943,1.6881534521515275e-06
699,86.21410763095335,27.96188253405039,1.6910747655288478e-06
700,85.4687857053924,29.562385701508482,1.6957640141827182e-06
701,86.46387665118804,29.1706695309942,1.6873438259580984e-06
702,84.85770785016356,29.47018375107213,1.6922587815378362e-06
703,86.62135951044294,27.903552490222218,1.7100342791678731e-06
704,86.32860730770177,28.555626874955447,1.6909263021776905e-06
705,85.59219152886112,27.878246187397952,1.6890212786550516e-06
706,85.04141420155277,28.18215256140147,1.699699750204661e-06
707,84.97331907771654,28.07593650829171,1.7143195550250984e-06
708,86.37481733634591,29.15979200322078,1.706030781920031e-06
709,87.04898050248906,28.34688516094912,1.704354189218844e-06
710,85.1626922529712,29.08418966684701,1.7104435879751562e-06
711,86.23838670355148,28.857060444794257,1.6935429256714036e-06
712,83.67297298139793,29.711819376052393,1.7169470565377501e-06
713,85.1553822693428,27.82527788843014,1.7168343503140363e-06
714,85.6889410671291,29.1996166198934,1.7099069152590427e-06
715,84.79031658301817,29.148220435200365,1.7250592451179642e-06
716,84.7434936252104,28.093310580986483,1.7047250390104696e-06
717,84.99222044353111,29.08856666823658,1.7282790899325357e-06
718,85.93219272832637,28.758072481513114,1.7195449366559524e-06
719,85.43267098159363,28.481261870023296,1.7156344741012182e-06
